1.0.0-1531053741277, true, 1.7.0, false
1.0.0-1531053741277, true, 16.4.1, false
0.0.1-1531921825, true, 2.3.0, false
0.0.1-1531921825, true, 5.10.0, false
0.0.1-1531921825, true, 2.6.2, false
0.0.1-1531921825, true, 2.9.2, false
0.0.1-1531921825, true, 7.2.2, false
0.0.1-20180719143735, true, 0.18.0-20180704102519, true
0.1.0-20180620024549, true, 0.0.16, false
0.1.0-20180620024549, true, 0.0.1, false
0.1.0, false, 0.18.0-20180705162739, true
0.1.0, false, 0.1.0-20180613131132, true
0.1.0, false, 0.1.0-20180613131229, true
0.1.0-20180626134255, true, 2.0.47, false
0.1.0-20180626134255, true, 0.0.33, false
0.93.0, false, 20180506.0.0, true
1.2.0-alpha1, false, 0.0.555290, true
0.1.0-20180702132921, true, 2.8.3, false
1.0.17384, true, 1.18.2, false
1.0.17384, true, 1.0.0, false
0.0.3-8211438, true, 1.0.0, false
0.0.3-8211438, true, 4.1.3, false
0.0.3-8211438, true, 1.12.1, false
0.0.3-8211438, true, 0.1.12, false
0.0.3-8211438, true, 0.58.2, false
0.0.3-8211438, true, 1.0.4, false
0.0.3-8211438, true, 3.3.0, false
0.0.3-8211438, true, 9.1.3, false
0.1.0, false, 0.17.2-20180605032022, true
0.1.0, false, 0.17.2-20180605032022, true
0.1.0-18620f2b-b2, true, 3.1.1, false
0.1.0-18620f2b-b2, true, 1.1.2, false
0.1.0-4306156c-b13, true, 2.22.2, false
1.0.88111, true, 1.2.0, false
1.0.81026, true, 0.0.26, false
1.0.83942, true, 4.14.117, false
0.0.11111111, true, 2.0.0, false
0.0.11111111, true, 3.1.1, false
0.0.11111111, true, 5.2.0, false
0.0.11111111, true, 6.0.1, false
0.0.11111111, true, 2.13.0, false
0.0.11111111, true, 13.0.0, false
0.0.11111111, true, 5.1.0, false
0.0.11111111, true, 3.1.1, false
0.0.11111111, true, 0.5.3, false
0.0.11111111, true, 5.3.0, false
0.0.11111111, true, 0.5.1, false
0.0.11111111, true, 2.4.1, false
0.0.20181015, true, 0.0.15, false
0.1.0-20180705153912, true, 0.18.0-20180704102519, true
0.1.0-20180705153912, true, 0.0.16, false
0.0.1-9191359, true, 0.1.12, false
0.0.1-9191359, true, 1.0.0, false
0.0.1-9191359, true, 1.12.1, false
0.0.1-9191359, true, 1.0.4, false
0.0.1-9191359, true, 3.3.0, false
0.0.1-9191359, true, 9.1.3, false
0.0.1-9191359, true, 4.1.3, false
0.0.1-9191359, true, 0.58.2, false
0.0.1, false, 1.20150623.0, true
0.1.0-de, false, 20180402.0.0, true
0.1.0-de, false, 20180204.0.0, true
0.1.0-minimal-1, false, 0.0.20180521154850, true
0.1.0-03346531-b10, true, 1.0.0, false
0.2.2, false, 1.201706190042.1, true
100003.9.3, true, 0.2.2, false
100003.9.3, true, 1.1.3, false
100003.9.3, true, 6.1.1, false
0.0.1, false, 0.18.0-20180726075348, true
0.0.1-1531137046, true, 2.0.3, false
0.0.1-1531137046, true, 2.0.2, false
0.0.1-1531137046, true, 2.6.2, false
0.0.1-1531137046, true, 3.0.0, false
0.0.1-1531137046, true, 2.8.1, false
0.0.1-1531137046, true, 0.0.29, false
0.0.1-1531314539, true, 5.10.0, false
0.0.1-1531314539, true, 7.2.2, false
0.0.1-14770376, true, 0.0.1-14770376, true
0.0.1-14770376, true, 7.0.21, false
0.1.0-20180810222321, true, 0.18.1-20180728225753, true
0.1.0-20180810222321, true, 0.1.0-20180628224529, true
0.1.0-20180810222321, true, 0.1.0-20180613131132, true
0.1.0-20180810222321, true, 0.0.32, false
0.1.0-20180810222321, true, 2.8.3, false
0.0.6-2f30091e-b046-4517-aa13-6713252aa857, true, 1.4.8, false
0.0.6-2f30091e-b046-4517-aa13-6713252aa857, true, 1.4.8, false
0.0.6-2f30091e-b046-4517-aa13-6713252aa857, true, 2.5.0, false
0.0.6-2f30091e-b046-4517-aa13-6713252aa857, true, 1.4.8, false
0.0.6-2f30091e-b046-4517-aa13-6713252aa857, true, 2.1.1, false
0.0.6-2f30091e-b046-4517-aa13-6713252aa857, true, 1.4.8, false
0.0.6-2f30091e-b046-4517-aa13-6713252aa857, true, 2.1.4, false
0.0.6-2f30091e-b046-4517-aa13-6713252aa857, true, 1.4.8, false
0.0.6-2f30091e-b046-4517-aa13-6713252aa857, true, 0.19.8, false
0.0.6-2f30091e-b046-4517-aa13-6713252aa857, true, 1.4.8, false
0.0.6-2f30091e-b046-4517-aa13-6713252aa857, true, 0.3.1, false
0.0.6-2f30091e-b046-4517-aa13-6713252aa857, true, 2.7.1, false
0.1.0-20180724194320, true, 5.11.0, false
0.1.0-20180724194320, true, 2.9.2, false
0.1.0-20180724194320, true, 7.0.0, false
0.1.0-20180724194320, true, 7.2.2, false
0.2.0, false, 0.1.0-20180705210657, true
0.2.0, false, 0.18.1-20180728225753, true
0.2.0, false, 0.1.0-20180628224529, true
0.2.0, false, 0.1.0-20180613131132, true
0.2.0-20180809202704, true, 2.8.3, false
0.2.0-20180809202704, true, 0.0.32, false
0.1.0, false, 0.18.0-20180704102519, true
0.1.0, false, 0.18.1-20180728225753, true
0.1.0-396811cf-b11, true, 1.0.6, false
0.1.0-396811cf-b11, true, 1.3.3, false
0.3.1, false, =20170626.0.0, true
0.1.1, false, 0.0.609786, true
2.0.25822, true, 16.2.0, false
2.0.25822, true, 8.1.6, false
2.0.25822, true, 2.0.0, false
2.0.25822, true, 16.0.0-alpha.12, false
0.0.6, false, 1.20150623.0, true
0.0.1, false, 1.20150623.0, true
0.0.1-1540131022, true, 7.2.2, false
0.0.1-1540131022, true, 2.6.2, false
0.0.1-1540131022, true, 2.9.2, false
0.0.1-1540131022, true, 5.10.0, false
0.0.1-1540131022, true, 0.18.0, false
2.0.25881, true, 2.0.0, false
2.0.25881, true, 16.2.0, false
2.0.25881, true, 0.0.3, false
2.0.25881, true, 16.0.0-alpha.12, false
2.0.25881, true, 8.1.6, false
8.0.2018101210, true, 0.0.6, false
8.0.2018101210, true, 0.3.0, false
8.0.2018101210, true, 0.8.7, false
0.20181114.1-preview, true, 0.19.1, false
0.20181109.1-preview, true, 3.3.0, false
2.0.1540557885, true, 3.5.2, false
2.0.1540557885, true, 6.26.0, false
2.0.1540561691, true, 1.17.3, false
2.0.1540561691, true, 3.5.2, false
1.0.0, false, 1.20150623.0, true
7.1.1, false, 1.0.30000851, true
6.0.0-2235529, true, 3.0.5, false
6.0.11111, true, 6.0.2, false
6.0.11111, true, 3.4.1, false
6.0.11111, true, 2.1.2, false
6.0.11111, true, 15.6.3, false
6.0.11111, true, 3.4.1, false
6.0.11111, true, 2.1.2, false
6.0.11111, true, 6.0.2, false
1.0.0, false, 0.0.3-9121140, true
0.3.4-350620, true, 0.0.15, false
16.0.6-2018-11-08, false, 201802.2.0, true
5.2.999991, true, 2.9.2, false
0.1.0, false, 0.0.609786, true
0.1.0-30708bd, true, 0.7.3, false
0.1.0-30708bd, true, 3.0.2, false
0.1.0-30708bd, true, 1.0.0, false
0.1.0-30708bd, true, 4.0.0, false
0.1.0-30708bd, true, 1.1.1, false
0.1.0-30708bd, true, 4.6.1, false
0.1.0-30708bd, true, 0.9.2, false
0.1.0-30708bd, true, 2.4.1, false
0.1.0-30708bd, true, 0.4.0-alpha.3, false
0.1.0-30708bd, true, 1.0.0, false
0.1.0-30708bd, true, 6.5.5, false
2.2.1-2778125, true, 23.6.0, false
3.0.0-7d36147, true, 2.1.0, false
0.0.1-201811261623, true, 10.3.0, false
0.0.42-201811271149, true, 1.4.2, false
0.0.42-201811271149, true, 10.3.0, false
4.0.0, false, 20181028.0.1, true
0.0.1, false, 3.0.20181115134359, true
0.1.0, false, 2.0.0-25396844.0aea0d5, true
0.0.1, false, 0.0.8-201810310900, true
0.0.1, false, 0.0.9-20181105, true
6.3.4, false, 1.0.20150320, true
60101.0.3, true, 23.6.0, false
60101.0.3, true, 0.2.0, false
60101.0.3, true, 4.0.0, false
60101.0.3, true, 1.1.5, false
60101.0.3, true, 1.6.1, false
60101.0.3, true, 2.2.2, false
60101.0.3, true, 2.0.0, false
60101.0.3, true, 5.4.0, false
60101.0.3, true, 1.1.0, false
60101.0.3, true, 2.0.0, false
60101.0.3, true, 6.2.0, false
60101.0.3, true, 1.7.2, false
60101.0.3, true, 5.0.0, false
60101.0.3, true, 8.0.1, false
60101.0.3, true, 1.0.0, false
60101.0.3, true, 3.0.0, false
60101.0.3, true, 3.6.1, false
60101.0.3, true, 1.0.5, false
60101.0.3, true, 1.1.6, false
60101.0.3, true, 6.0.5, false
60101.0.3, true, 2.4.1, false
60101.0.3, true, 4.1.1, false
60101.0.3, true, 1.0.3, false
60101.0.3, true, 7.0.0, false
20101.0.1, true, 1.2.4, false
20101.0.1, true, 3.6.3, false
20101.0.1, true, 2.0.4, false
20101.0.1, true, 3.1.9, false
20101.0.1, true, 4.19.1, false
20101.0.1, true, 1.1.1, false
20101.0.1, true, 1.1.0, false
20101.0.1, true, 0.23.0, false
20101.0.1, true, 7.1.0, false
20101.0.1, true, 1.8.1, false
20101.0.1, true, 4.0.1, false
20101.0.1, true, 6.3.1, false
20101.0.1, true, 3.0.0, false
20101.0.1, true, 4.1.0, false
20101.0.1, true, 1.1.0, false
20101.0.1, true, 5.0.1, false
20101.0.2, true, 7.0.0, false
20101.0.1, true, 0.4.3, false
20101.0.1, true, 23.6.0, false
20101.0.1, true, 1.0.1, false
20101.0.1, true, 23.6.0, false
20101.0.1, true, 3.0.0, false
20101.0.1, true, 4.0.0-alpha.2, false
20101.0.1, true, 0.4.14, false
20101.0.1, true, 2.0.0, false
20101.0.1, true, 7.11.1, false
20101.0.1, true, 6.1.2, false
20101.0.1, true, 2.14.0, false
20101.0.1, true, 2.50.1, false
20101.0.1, true, 2.1.1, false
20101.0.1, true, 5.6.0, false
20101.0.1, true, 4.2.0, false
20101.0.1, true, 6.0.0, false
20101.0.1, true, 1.0.0, false
20101.0.1, true, 2.4.1, false
20101.0.1, true, 2.1.2, false
20101.0.1, true, 6.1.1, false
20101.0.1, true, 8.0.4, false
20101.0.1, true, 23.6.0, false
20101.0.1, true, 9.0.0, false
20101.0.1, true, 7.0.0-bridge.0, false
20101.0.1, true, 2.4.1, false
20101.0.1, true, 7.1.0, false
4.0.0, false, 20181028.0.1, true
4.0.0, false, 20181028.0.1, true
2.1.1-95599, true, 1.2.4, false
2.1.1-95599, true, 3.6.3, false
2.1.1-95599, true, 2.0.4, false
2.1.1-95599, true, 3.1.9, false
2.1.1-95599, true, 4.19.1, false
2.1.1-95599, true, 1.1.1, false
2.1.1-95599, true, 1.1.0, false
2.1.1-95599, true, 0.23.0, false
2.1.1-95599, true, 7.1.0, false
2.1.1-95599, true, 1.8.1, false
2.1.1-95599, true, 4.0.1, false
2.1.1-95599, true, 6.3.1, false
2.1.1-95599, true, 3.0.0, false
2.1.1-95599, true, 4.1.0, false
2.1.1-95599, true, 1.1.0, false
2.1.1-95599, true, 5.0.1, false
2.1.1-95599, true, 0.4.3, false
2.1.1-95599, true, 23.6.0, false
2.1.1-95599, true, 1.0.1, false
2.1.1-95599, true, 23.6.0, false
2.1.1-95599, true, 3.0.0, false
2.1.1-95599, true, 4.0.0-alpha.2, false
2.1.1-95599, true, 7.0.0, false
2.1.1-95599, true, 0.4.14, false
2.1.1-95599, true, 2.0.0, false
2.1.1-95599, true, 7.11.1, false
2.1.1-95599, true, 6.1.2, false
2.1.1-95599, true, 2.14.0, false
2.1.1-95599, true, 2.50.1, false
2.1.1-95599, true, 2.1.1, false
2.1.1-95599, true, 5.6.0, false
2.1.1-95599, true, 4.2.0, false
2.1.1-95599, true, 6.0.0, false
2.1.1-95599, true, 1.0.0, false
2.1.1-95599, true, 2.4.1, false
2.1.1-95599, true, 2.1.2, false
2.1.1-95599, true, 6.1.1, false
2.1.1-95599, true, 8.0.4, false
2.1.1-95599, true, 23.6.0, false
2.1.1-95599, true, 9.0.0, false
2.1.1-95599, true, 7.0.0-bridge.0, false
2.1.1-95599, true, 2.4.1, false
2.1.1-95599, true, 7.1.0, false
0.0.1-1543416998, true, 7.2.2, false
0.0.1-1543416998, true, 3.1.6, false
0.0.1-1543416998, true, 5.11.0, false
0.0.1-1543416998, true, 23.10.5, false
0.0.1-1543416998, true, 2.6.2, false
0.0.1-1543416998, true, 3.0.1, false
0.0.1-1543416998, true, 23.6.0, false
0.0.1-1543416998, true, 12.0.1, false
0.0.1-1543416998, true, 3.0.0, false
0.0.1-1543416998, true, 10.12.10, false
0.0.1-1543416998, true, 0.8.32, false
0.0.1-1543416998, true, 3.11.2, false
0.0.1-1543416998, true, 23.3.9, false
0.0.1-1543416998, true, 5.0.4, false
0.0.1-1543416998, true, 12.0.5, false
0.0.1-1543416998, true, 3.0.0, false
0.0.1-1543416998, true, 3.12.0, false
0.0.1-1543416998, true, 3.4.0, false
0.0.1-1543416998, true, 7.1.3, false
0.0.1-1543416998, true, 7.0.1, false
5.0.201811301836, true, 3.2.1, false
5.0.201811301836, true, 0.6.5, false
5.0.201811301836, true, 1.0.0, false
5.0.201811301836, true, 3.9.1, false
5.0.201811301836, true, 3.0.0, false
5.0.201811301836, true, 2.26.3, false
5.0.201811301836, true, 2.0.0, false
5.0.201811301836, true, 1.2.7, false
5.0.201811301817, true, 3.2.1, false
5.0.201811301817, true, 1.1.0, false
5.0.201811301817, true, 1.1.2, false
1.1.0-201811301457, true, 0.0.28, false
0.1.0-prerelease.1544012818, false, 3.0.20181115134359, true
0.1.0-prerelease.1544012818, false, 20180204.0.0, true
0.1.0-prerelease.1544012818, false, 20180402.0.0, true
0.1.0-prerelease.1544017697, false, 3.0.20181115134359, true
0.1.0-prerelease.1544017697, false, 20180204.0.0, true
0.1.0-prerelease.1544017697, false, 20180402.0.0, true
0.99.0, false, 20181028.0.1, true
0.0.1-prerelease.20181204181641, false, 3.1.20181129204552, true
0.0.1-prerelease.20181204181641, false, 20180204.0.0, true
0.0.1-prerelease.20181204181641, false, 20180402.0.0, true
0.0.1-prerelease.20181204181642, false, 0.0.20180521154850, true
1.0.201812051649, true, 5.2.1, false
1.0.201812051649, true, 4.27.0, false
1.0.201812051649, true, 2.1.16, false
1.0.201812051649, true, 1.0.0, false
1.0.201812051649, true, 3.9.1, false
1.0.201812051649, true, 3.0.0, false
1.0.201812051649, true, 8.0.4, false
0.0.1-prerelease.20181204181642, false, 0.0.20180521154850, true
0.0.1-prerelease.20181204181641, false, 3.1.20181129204552, true
0.0.1-prerelease.20181204181641, false, 20180204.0.0, true
0.0.1-prerelease.20181204181641, false, 20180402.0.0, true
0.1.0-prerelease.20181207061333, false, 3.1.20181129221712, true
3.0.201812052008, true, 0.27.5, false
3.0.201812052008, true, 3.0.0-rc.16, false
3.0.201812052008, true, 0.96.0, false
3.0.201812052008, true, 1.3.6, false
3.0.201812052008, true, 2.5.1, false
3.0.201812052008, true, 3.3.5, false
3.0.201812052008, true, 3.3.1, false
3.0.201812052008, true, 11.9.0, false
3.0.201812052008, true, 4.2.0-rc.1, false
3.0.201812052008, true, 1.1.2, false
3.0.201812052008, true, 0.9.13-1, false
3.0.201812052008, true, 4.1.3, false
3.0.201812052008, true, 1.17.6, false
3.0.201812052011, true, 4.0.6-rc.1, false
0.1.2097319-dev-900, true, 0.11.1, false
0.1.2097319-dev-900, true, 0.0.28, false
0.1.2097319-dev-900, true, 0.0.28, false
0.1.2097319-dev-900, true, 0.0.19, false
0.0.1, false, 1.1.20150312, true
5.0.201812141711, true, 3.2.2, false
5.0.201812141711, true, 5.11.0, false
5.0.201812141711, true, 1.4.0-201811101109, true
5.0.201812141711, true, 2.3.7, false
5.0.201812141711, true, 1.1.11, false
5.0.201812141711, true, 3.0.6, false
5.0.201812141711, true, 3.0.11, false
5.0.201812141711, true, 1.1.0, false
5.0.201812141711, true, 2.0.8, false
5.0.201812141711, true, 1.1.2, false
5.0.201812141711, true, 2.26.3, false
5.0.201812141711, true, 3.2.5, false
5.0.201812141711, true, 0.25.0, false
5.0.201812141711, true, 2.2.17, false
5.0.201812141711, true, 1.0.0, false
5.0.201812141820, true, 3.3.2, false
5.0.201812141820, true, 2.5.0, false
5.0.201812141820, true, 2.8.0, false
5.0.201812141820, true, 2.2.0, false
5.0.201812141820, true, 3.4.3, false
5.0.201812141820, true, 2.18.8, false
5.0.201812141820, true, 1.9.1, false
5.0.201812141820, true, 1.2.0, false
5.0.201812141820, true, 3.0.6, false
5.0.201812141820, true, 1.2.7, false
5.0.201812141820, true, 4.16.4, false
5.0.201812141820, true, 1.4.3, false
5.0.201812141820, true, 1.18.3, false
5.0.201812131210, true, 3.2.2, false
5.0.201812131210, true, 5.11.0, false
5.0.201812131210, true, 1.1.0, false
5.0.201812131210, true, 1.1.2, false
5.0.201812131210, true, 3.4.4, false
5.0.201812131210, true, 10.12.14, false
5.0.201812131210, true, 0.5.9, false
5.0.201812131210, true, 3.3.2, false
5.0.201812131210, true, 2.18.8, false
5.0.201812131210, true, 3.0.6, false
5.0.201812131210, true, 0.5.3, false
5.0.201812141217, true, 3.0.11, false
5.0.201812141540, true, 2.5.1, false
5.0.201812141540, true, 0.4.19, false
5.0.201812141540, true, 3.3.2, false
5.0.201812141540, true, 3.2.2, false
5.0.201812141540, true, 0.13.0, false
5.0.201812141540, true, 5.11.0, false
5.0.201812141540, true, 2.88.0, false
5.0.201812141540, true, 13.1.0, false
5.0.201812141540, true, 2.3.7, false
5.0.201812141540, true, 0.6.5, false
5.0.201812141540, true, 1.0.0, false
5.0.201812141540, true, 4.0.0, false
5.0.201812141540, true, 1.1.2, false
5.0.201812141540, true, 1.1.0, false
5.0.201812141540, true, 3.0.0, false
5.0.201812141540, true, 1.1.2, false
5.0.201812141540, true, 6.22.0, false
5.0.201812141540, true, 6.24.1, false
5.0.201812141540, true, 6.26.3, false
5.0.201812141540, true, 0.25.0, false
5.0.201812141540, true, 2.4.1, false
5.0.201812141540, true, 0.4.3, false
5.0.201812141540, true, 3.4.4, false
5.0.201812141540, true, 2.48.1, false
5.0.201812141540, true, 2.8.8, false
5.0.201812141540, true, 1.41.0, false
5.0.201812141540, true, 0.2.6, false
5.0.201812141540, true, 10.12.15, false
5.0.201812141540, true, 5.2.5, false
5.0.201812141540, true, 1.4.0, false
5.0.201812141540, true, 1.4.0, false
5.0.201812141540, true, 2.0.0, false
5.0.201812141540, true, 1.5.1, false
5.0.201812141540, true, 1.1.2, false
5.0.201812141540, true, 6.25.5, false
5.0.201812141540, true, 0.5.9, false
5.0.201812141540, true, 1.3.12, false
5.0.201812141540, true, 2.8.0, false
5.0.201812141540, true, 0.2.2, false
5.0.201812141540, true, 3.4.3, false
5.0.201812141540, true, 2.18.8, false
5.0.201812141540, true, 3.0.6, false
5.0.201812141540, true, 2.0.8, false
5.0.201812141540, true, 2.1.4, false
5.0.201812141540, true, 2.1.3, false
5.0.201812141540, true, 2.3.2, false
5.0.201812141540, true, 6.1.8, false
5.0.201812141540, true, 0.5.3, false
5.0.201812141458, true, 2.8.0, false
0.1.0-492218fc-b4, true, 3.1.6, false
0.1.0-492218fc-b4, true, 5.11.0, false
0.1.0-492218fc-b4, true, 7.0.0, false
0.1.0-492218fc-b4, true, 4.0.0, false
0.1.0-492218fc-b4, true, 10.12.2, false
0.1.0-492218fc-b4, true, 1.3.0, false
1.4.1, false, 0.3.201404031741, true
0.1.20130409, true, 1.6.2, false
0.1.20130409, true, 1.9.0, false
0.1.20130409, true, 1.6.0, false
0.1.20130409, true, 1.5.0, false
0.1.20130409, true, 2.3.1, false
0.2.20130413, true, 0.13.2, false
0.3.20130423, true, 1.2.2, false
0.4.20130507, true, 1.3.2, false
0.5.20130615, true, 0.6.1, false
0.5.20130615, true, 3.2.1, false
0.6.20130716, true, 0.34.1, false
0.6.20130716, true, 0.9.2, false
1.0.20131222, true, 3.13.0, false
0.0.0-20140317, true, 0.0.1, false
0.0.0-20140317, true, 0.0.1, false
0.0.1-20140401, true, 0.0.23, false
0.0.2, false, 0.0.1-20140414, true
0.0.0-20140321, true, 0.0.2, false
0.0.1, false, =1.1.20140512, true
2.0.10, false, =20161024.0.0, true
0.0.1, false, 20140725.0.5, true
0.0.10, false, 0.20150120.0, true
2.1.17-201612131445, true, 0.2.4, false
2.1.17-201612131445, true, 1.3.0, false
2.1.17-201612131445, true, 1.1.1, false
2.1.17-201612131445, true, 0.6.0, false
2.1.17-201612131445, true, 0.2.12, false
2.1.17-201612131445, true, 2.74.0, false
2.1.17-201612131445, true, 0.2.6, false
2.1.17-201612131445, true, 0.1.9, false
2.1.17-201612131445, true, 2.1.7, false
2.1.17-201612131445, true, 0.0.3, false
2.1.17-201612131445, true, 1.1.7, false
1.0.0, false, =20160911.0.0, true
1.0.1, false, 1.0.381789, true
3.1.1, false, 0.0.588129, true
0.1.0, false, 1.1.20140222, true
3.3.0-2017-10-23-10012, true, 0.1.0, false
3.3.0-2017-10-23-10012, true, 0.0.6, false
3.3.0-2017-10-23-10012, true, 4.2.1, false
